RC-4HC Temperature+Humidity Data Logger;;;
User Information;RC-4HC Data Logger;;
1802;2022-05-22 16:01:12;15,9;55,2
1803;2022-05-22 16:06:12;15,9;55,2
1804;2022-05-22 16:11:12;15,9;55,2
1805;2022-05-22 16:16:12;15,9;55,2
1806;2022-05-22 16:21:12;15,9;55,7
1807;2022-05-22 16:26:12;15,9;55,7
1808;2022-05-22 16:31:12;15,9;56,2
1809;2022-05-22 16:36:12;15,9;56,2
1810;2022-05-22 16:41:12;15,9;56,2
1811;2022-05-22 16:46:12;15,9;56,2
1812;2022-05-22 16:51:12;15,9;56,2
1813;2022-05-22 16:56:12;15,9;56,2
1814;2022-05-22 17:01:12;15,8;56,2
1815;2022-05-22 17:06:12;15,8;56,2
1816;2022-05-22 17:11:12;15,8;56,2
1817;2022-05-22 17:16:12;15,8;56,2
1818;2022-05-22 17:21:12;15,8;56,7
1819;2022-05-22 17:26:12;15,8;56,7
1820;2022-05-22 17:31:12;15,8;56,7
1821;2022-05-22 17:36:12;15,8;56,7
1822;2022-05-22 17:41:12;15,7;57,2
1823;2022-05-22 17:46:12;15,7;57,2
1824;2022-05-22 17:51:12;15,7;57,1
1825;2022-05-22 17:56:12;15,7;57,1
1826;2022-05-22 18:01:12;15,7;57,2
1827;2022-05-22 18:06:12;15,7;57,1
1828;2022-05-22 18:11:12;15,7;57,6
1829;2022-05-22 18:16:12;15,7;57,6
1830;2022-05-22 18:21:12;15,7;57,6
1831;2022-05-22 18:26:12;15,7;57,6
1832;2022-05-22 18:31:12;15,7;58,1
1833;2022-05-22 18:36:12;15,7;58,1
1834;2022-05-22 18:41:12;15,6;58,1
1835;2022-05-22 18:46:12;15,6;58,1
1836;2022-05-22 18:51:12;15,6;58,1
1837;2022-05-22 18:56:12;15,6;58,1
1838;2022-05-22 19:01:12;15,6;58,6
1839;2022-05-22 19:06:12;15,6;58,6
1840;2022-05-22 19:11:12;15,5;58,6
1841;2022-05-22 19:16:12;15,5;58,6
1842;2022-05-22 19:21:12;15,5;58,5
1843;2022-05-22 19:26:12;15,5;58,5
1844;2022-05-22 19:31:12;15,5;59
1845;2022-05-22 19:36:12;15,5;59
1846;2022-05-22 19:41:12;15,5;59
1847;2022-05-22 19:46:12;15,4;59
1848;2022-05-22 19:51:12;15,4;59
1849;2022-05-22 19:56:12;15,4;59
1850;2022-05-22 20:01:12;15,4;59
1851;2022-05-22 20:06:12;15,4;59,5
1852;2022-05-22 20:11:12;15,4;59,5
1853;2022-05-22 20:16:12;15,3;59,5
1854;2022-05-22 20:21:12;15,3;59,5
1855;2022-05-22 20:26:12;15,3;59,5
1856;2022-05-22 20:31:12;15,3;59,5
1857;2022-05-22 20:36:12;15,3;59,5
1858;2022-05-22 20:41:12;15,3;59,9
1859;2022-05-22 20:46:12;15,3;59,9
1860;2022-05-22 20:51:12;15,2;59,9
1861;2022-05-22 20:56:12;15,2;59,9
1862;2022-05-22 21:01:12;15,2;59,9
1863;2022-05-22 21:06:12;15,2;59,9
1864;2022-05-22 21:11:12;15,2;59,9
1865;2022-05-22 21:16:12;15,2;59,9
1866;2022-05-22 21:21:12;15,2;59,9
1867;2022-05-22 21:26:12;15,2;59,9
1868;2022-05-22 21:31:12;15,2;59,9
1869;2022-05-22 21:36:12;15,1;59,9
1870;2022-05-22 21:41:12;15,1;60,4
1871;2022-05-22 21:46:12;15,1;60,4
1872;2022-05-22 21:51:12;15,1;60,4
1873;2022-05-22 21:56:12;15,1;60,4
1874;2022-05-22 22:01:12;15,1;60,4
1875;2022-05-22 22:06:12;15,1;60,4
1876;2022-05-22 22:11:12;15,1;60,4
1877;2022-05-22 22:16:12;15,1;60,4
1878;2022-05-22 22:21:12;15,1;60,4
1879;2022-05-22 22:26:12;15;60,4
1880;2022-05-22 22:31:12;15;60,4
1881;2022-05-22 22:36:12;15;60,4
1882;2022-05-22 22:41:12;15;60,4
1883;2022-05-22 22:46:12;15;60,4
1884;2022-05-22 22:51:12;15;60,4
1885;2022-05-22 22:56:12;15;60,4
1886;2022-05-22 23:01:12;15;60,4
1887;2022-05-22 23:06:12;15;60,4
1888;2022-05-22 23:11:12;15;60,4
1889;2022-05-22 23:16:12;15;60,4
1890;2022-05-22 23:21:12;15;60,4
1891;2022-05-22 23:26:12;15;60,4
1892;2022-05-22 23:31:12;15;60,4
1893;2022-05-22 23:36:12;15;60,4
1894;2022-05-22 23:41:12;15;59,9
1895;2022-05-22 23:46:12;15;59,9
1896;2022-05-22 23:51:12;15;59,9
1897;2022-05-22 23:56:12;15;59,9
1898;2022-05-23 00:01:12;15;59,9
1899;2022-05-23 00:06:12;15;59,9
1900;2022-05-23 00:11:12;15;59,9
1901;2022-05-23 00:16:12;15;59,9
1902;2022-05-23 00:21:12;14,9;59,9
1903;2022-05-23 00:26:12;14,9;59,9
1904;2022-05-23 00:31:12;14,9;59,9
1905;2022-05-23 00:36:12;14,9;59,9
1906;2022-05-23 00:41:12;14,9;59,4
1907;2022-05-23 00:46:12;14,9;59,4
1908;2022-05-23 00:51:12;14,9;59,9
1909;2022-05-23 00:56:12;14,9;59,4
1910;2022-05-23 01:01:12;14,9;59,4
1911;2022-05-23 01:06:12;14,9;59,4
1912;2022-05-23 01:11:12;14,9;59,4
1913;2022-05-23 01:16:12;14,9;59,4
1914;2022-05-23 01:21:12;14,9;59,4
1915;2022-05-23 01:26:12;14,9;59,4
1916;2022-05-23 01:31:12;14,9;59,4
1917;2022-05-23 01:36:12;14,9;59,4
1918;2022-05-23 01:41:12;14,9;59,4
1919;2022-05-23 01:46:12;14,9;58,9
1920;2022-05-23 01:51:12;14,9;58,9
1921;2022-05-23 01:56:12;14,9;58,9
1922;2022-05-23 02:01:12;14,9;58,9
1923;2022-05-23 02:06:12;14,9;58,9
1924;2022-05-23 02:11:12;14,9;58,9
1925;2022-05-23 02:16:12;14,9;58,9
1926;2022-05-23 02:21:12;14,9;58,9
1927;2022-05-23 02:26:12;14,9;58,9
1928;2022-05-23 02:31:12;14,9;58,9
1929;2022-05-23 02:36:12;14,9;58,9
1930;2022-05-23 02:41:12;14,9;58,9
1931;2022-05-23 02:46:12;14,9;58,9
1932;2022-05-23 02:51:12;14,9;58,9
1933;2022-05-23 02:56:12;14,8;58,9
1934;2022-05-23 03:01:12;14,9;58,9
1935;2022-05-23 03:06:12;14,8;58,9
1936;2022-05-23 03:11:12;14,8;58,9
1937;2022-05-23 03:16:12;14,8;58,9
1938;2022-05-23 03:21:12;14,8;58,9
1939;2022-05-23 03:26:12;14,8;58,9
1940;2022-05-23 03:31:12;14,8;58,9
1941;2022-05-23 03:36:12;14,8;58,9
1942;2022-05-23 03:41:12;14,8;58,9
1943;2022-05-23 03:46:12;14,8;58,9
1944;2022-05-23 03:51:12;14,8;58,9
1945;2022-05-23 03:56:12;14,8;58,9
1946;2022-05-23 04:01:12;14,8;58,9
1947;2022-05-23 04:06:12;14,8;58,9
1948;2022-05-23 04:11:12;14,8;58,9
1949;2022-05-23 04:16:12;14,8;58,9
1950;2022-05-23 04:21:12;14,8;58,9
1951;2022-05-23 04:26:12;14,8;58,9
1952;2022-05-23 04:31:12;14,8;58,9
1953;2022-05-23 04:36:12;14,8;58,9
1954;2022-05-23 04:41:12;14,8;58,9
1955;2022-05-23 04:46:12;14,8;58,9
1956;2022-05-23 04:51:12;14,7;58,9
1957;2022-05-23 04:56:12;14,7;58,9
1958;2022-05-23 05:01:12;14,7;58,9
1959;2022-05-23 05:06:12;14,7;58,9
1960;2022-05-23 05:11:12;14,7;58,9
1961;2022-05-23 05:16:12;14,8;58,9
1962;2022-05-23 05:21:12;14,8;58,9
1963;2022-05-23 05:26:12;14,8;58,9
1964;2022-05-23 05:31:12;14,7;58,9
1965;2022-05-23 05:36:12;14,7;58,9
1966;2022-05-23 05:41:12;14,8;58,9
1967;2022-05-23 05:46:12;14,8;58,9
1968;2022-05-23 05:51:12;14,8;58,9
1969;2022-05-23 05:56:12;14,8;58,9
1970;2022-05-23 06:01:12;14,8;58,9
1971;2022-05-23 06:06:12;14,8;58,9
1972;2022-05-23 06:11:12;14,8;58,9
1973;2022-05-23 06:16:12;14,8;58,9
1974;2022-05-23 06:21:12;14,8;58,9
1975;2022-05-23 06:26:12;14,8;58,9
1976;2022-05-23 06:31:12;14,8;58,9
1977;2022-05-23 06:36:12;14,8;58,9
1978;2022-05-23 06:41:12;14,8;58,9
1979;2022-05-23 06:46:12;14,8;58,9
1980;2022-05-23 06:51:12;14,8;58,9
1981;2022-05-23 06:56:12;14,8;58,9
1982;2022-05-23 07:01:12;14,8;58,9
1983;2022-05-23 07:06:12;14,8;58,9
1984;2022-05-23 07:11:12;14,8;58,9
1985;2022-05-23 07:16:12;14,8;58,9
1986;2022-05-23 07:21:12;14,8;58,9
1987;2022-05-23 07:26:12;14,8;58,9
1988;2022-05-23 07:31:12;14,8;58,9
1989;2022-05-23 07:36:12;14,8;58,4
1990;2022-05-23 07:41:12;14,9;58,4
1991;2022-05-23 07:46:12;14,9;58,4
1992;2022-05-23 07:51:12;14,9;58,4
1993;2022-05-23 07:56:12;14,9;58
1994;2022-05-23 08:01:12;14,9;58
1995;2022-05-23 08:06:12;14,9;58
1996;2022-05-23 08:11:12;14,9;58
1997;2022-05-23 08:16:12;14,9;58
1998;2022-05-23 08:21:12;14,9;58
1999;2022-05-23 08:26:12;14,9;58
2000;2022-05-23 08:31:12;14,9;58
2001;2022-05-23 08:36:12;14,9;58
2002;2022-05-23 08:41:12;14,9;57,5
2003;2022-05-23 08:46:12;15;58
2004;2022-05-23 08:51:12;15;57,5
2005;2022-05-23 08:56:12;15;57,5
2006;2022-05-23 09:01:12;15;57,5
2007;2022-05-23 09:06:12;15;57,5
2008;2022-05-23 09:11:12;15;57
2009;2022-05-23 09:16:12;15;57
2010;2022-05-23 09:21:12;15;56,6
2011;2022-05-23 09:26:12;15;56,1
2012;2022-05-23 09:31:12;15;56,1
2013;2022-05-23 09:36:12;15;55,6
2014;2022-05-23 09:41:12;15;55,6
2015;2022-05-23 09:46:12;15;55,6
2016;2022-05-23 09:51:12;15;55,6
2017;2022-05-23 09:56:12;15;55,6
2018;2022-05-23 10:01:12;15;56,1
2019;2022-05-23 10:06:12;15,1;55,6
2020;2022-05-23 10:11:12;15,1;55,6
2021;2022-05-23 10:16:12;15,1;55,6
2022;2022-05-23 10:21:12;15,1;55,1
2023;2022-05-23 10:26:12;15,2;55,1
2024;2022-05-23 10:31:12;15,2;55,1
2025;2022-05-23 10:36:12;15,2;55,1
2026;2022-05-23 10:41:12;15,2;55,1
2027;2022-05-23 10:46:12;15,3;55,2
2028;2022-05-23 10:51:12;15,3;55,2
2029;2022-05-23 10:56:12;15,3;55,2
2030;2022-05-23 11:01:12;15,4;54,7
2031;2022-05-23 11:06:12;15,4;54,2
2032;2022-05-23 11:11:12;15,4;54,2
2033;2022-05-23 11:16:12;15,5;54,2
2034;2022-05-23 11:21:12;15,5;53,7
2035;2022-05-23 11:26:12;15,5;54,2
2036;2022-05-23 11:31:12;15,6;53,7
2037;2022-05-23 11:36:12;15,6;53,2
2038;2022-05-23 11:41:12;15,6;53,2
2039;2022-05-23 11:46:12;15,7;53,2
2040;2022-05-23 11:51:12;15,7;53,2
2041;2022-05-23 11:56:12;15,7;53,3
2042;2022-05-23 12:01:12;15,7;53,3
2043;2022-05-23 12:06:12;15,8;53,3
2044;2022-05-23 12:11:12;15,8;52,8
2045;2022-05-23 12:16:12;15,9;52,8
2046;2022-05-23 12:21:12;15,9;52,8
2047;2022-05-23 12:26:12;16;52,8
2048;2022-05-23 12:31:12;16;52,8
2049;2022-05-23 12:36:12;16,1;52,3
2050;2022-05-23 12:41:12;16,1;52,8
2051;2022-05-23 12:46:12;16,2;52,3
2052;2022-05-23 12:51:12;16,2;52,3
2053;2022-05-23 12:56:12;16,2;52,3
2054;2022-05-23 13:01:12;16,3;52,3
2055;2022-05-23 13:06:12;16,3;52,3
2056;2022-05-23 13:11:12;16,3;51,9
2057;2022-05-23 13:16:12;16,3;51,9
2058;2022-05-23 13:21:12;16,3;51,9
2059;2022-05-23 13:26:12;16,4;51,9
2060;2022-05-23 13:31:12;16,4;51,9
2061;2022-05-23 13:36:12;16,4;51,9
2062;2022-05-23 13:41:12;16,4;51,9
2063;2022-05-23 13:46:12;16,5;51,9
2064;2022-05-23 13:51:12;16,5;51,9
2065;2022-05-23 13:56:12;16,5;51,9
2066;2022-05-23 14:01:12;16,5;51,9
2067;2022-05-23 14:06:12;16,5;51,9
2068;2022-05-23 14:11:12;16,6;51,4
2069;2022-05-23 14:16:12;16,6;51,4
2070;2022-05-23 14:21:12;16,6;51,4
2071;2022-05-23 14:26:12;16,6;51,4
2072;2022-05-23 14:31:12;16,7;50,9
2073;2022-05-23 14:36:12;16,7;49,9
2074;2022-05-23 14:41:12;16,7;49,4
2075;2022-05-23 14:46:12;16,7;49,4
2076;2022-05-23 14:51:12;16,7;48,9
2077;2022-05-23 14:56:12;16,8;48,4
2078;2022-05-23 15:01:12;16,8;48,4
2079;2022-05-23 15:06:12;16,8;48,4
2080;2022-05-23 15:11:12;16,8;48,4
2081;2022-05-23 15:16:12;16,8;48,4
2082;2022-05-23 15:21:12;16,8;48,4
2083;2022-05-23 15:26:12;16,8;48,4
2084;2022-05-23 15:31:12;16,8;48,4
2085;2022-05-23 15:36:12;16,8;48,4
2086;2022-05-23 15:41:12;16,8;48,4
2087;2022-05-23 15:46:12;16,8;48,4
2088;2022-05-23 15:51:12;16,8;48,9
2089;2022-05-23 15:56:12;16,8;48,4
2090;2022-05-23 16:01:12;16,8;48,4
2091;2022-05-23 16:06:12;16,8;48,4
2092;2022-05-23 16:11:12;16,8;48,4
2093;2022-05-23 16:16:12;16,8;48,9
2094;2022-05-23 16:21:12;16,8;48,9
2095;2022-05-23 16:26:12;16,8;48,9
2096;2022-05-23 16:31:12;16,8;49,4
2097;2022-05-23 16:36:12;16,8;49,4
2098;2022-05-23 16:41:12;16,8;49,4
2099;2022-05-23 16:46:12;16,8;49,4
2100;2022-05-23 16:51:12;16,8;49,4
2101;2022-05-23 16:56:12;16,8;49,4
2102;2022-05-23 17:01:12;16,8;49,4
2103;2022-05-23 17:06:12;16,8;49,4
2104;2022-05-23 17:11:12;16,8;49,4
2105;2022-05-23 17:16:12;16,8;49,4
2106;2022-05-23 17:21:12;16,8;49,4
2107;2022-05-23 17:26:12;16,8;49,4
2108;2022-05-23 17:31:12;16,8;49,4
2109;2022-05-23 17:36:12;16,8;49,4
2110;2022-05-23 17:41:12;16,7;49,4
2111;2022-05-23 17:46:12;16,7;49,4
2112;2022-05-23 17:51:12;16,7;49,4
2113;2022-05-23 17:56:12;16,7;49,9
2114;2022-05-23 18:01:12;16,7;50,4
2115;2022-05-23 18:06:12;16,7;50,4
2116;2022-05-23 18:11:12;16,6;50,9
2117;2022-05-23 18:16:12;16,6;50,9
2118;2022-05-23 18:21:12;16,6;50,9
2119;2022-05-23 18:26:12;16,6;50,9
2120;2022-05-23 18:31:12;16,5;50,9
2121;2022-05-23 18:36:12;16,5;51,4
2122;2022-05-23 18:41:12;16,5;51,4
2123;2022-05-23 18:46:12;16,5;51,4
2124;2022-05-23 18:51:12;16,5;51,4
2125;2022-05-23 18:56:12;16,4;51,4
2126;2022-05-23 19:01:12;16,4;51,4
2127;2022-05-23 19:06:12;16,4;51,4
2128;2022-05-23 19:11:12;16,4;51,9
2129;2022-05-23 19:16:12;16,3;51,9
2130;2022-05-23 19:21:12;16,3;51,9
2131;2022-05-23 19:26:12;16,3;51,9
2132;2022-05-23 19:31:12;16,3;51,8
2133;2022-05-23 19:36:12;16,3;51,8
2134;2022-05-23 19:41:12;16,3;51,8
2135;2022-05-23 19:46:12;16,3;51,8
2136;2022-05-23 19:51:12;16,2;51,8
2137;2022-05-23 19:56:12;16,2;51,8
2138;2022-05-23 20:01:12;16,2;52,3
2139;2022-05-23 20:06:12;16,2;52,3
2140;2022-05-23 20:11:12;16,2;52,3
2141;2022-05-23 20:16:12;16,1;52,8
2142;2022-05-23 20:21:12;16,1;52,8
2143;2022-05-23 20:26:12;16,1;52,8
2144;2022-05-23 20:31:12;16,1;53,3
2145;2022-05-23 20:36:12;16,1;53,3
2146;2022-05-23 20:41:12;16;53,3
2147;2022-05-23 20:46:12;16;53,3
2148;2022-05-23 20:51:12;16;53,3
2149;2022-05-23 20:56:12;16;53,3
2150;2022-05-23 21:01:12;16;53,3
2151;2022-05-23 21:06:12;15,9;53,3
2152;2022-05-23 21:11:12;15,9;53,3
2153;2022-05-23 21:16:12;15,9;53,3
2154;2022-05-23 21:21:12;15,9;53,8
2155;2022-05-23 21:26:12;15,9;53,8
2156;2022-05-23 21:31:12;15,9;53,8
2157;2022-05-23 21:36:12;15,8;53,8
2158;2022-05-23 21:41:12;15,8;54,3
2159;2022-05-23 21:46:12;15,8;54,3
2160;2022-05-23 21:51:12;15,8;54,3
2161;2022-05-23 21:56:12;15,8;54,2
2162;2022-05-23 22:01:12;15,8;54,2
2163;2022-05-23 22:06:12;15,7;54,7
2164;2022-05-23 22:11:12;15,7;54,7
2165;2022-05-23 22:16:12;15,7;54,7
2166;2022-05-23 22:21:12;15,7;54,7
2167;2022-05-23 22:26:12;15,7;54,7
2168;2022-05-23 22:31:12;15,7;55,2
2169;2022-05-23 22:36:12;15,7;55,2
2170;2022-05-23 22:41:12;15,7;55,2
2171;2022-05-23 22:46:12;15,7;55,2
2172;2022-05-23 22:51:12;15,7;55,7
2173;2022-05-23 22:56:12;15,7;55,7
2174;2022-05-23 23:01:12;15,7;55,7
2175;2022-05-23 23:06:12;15,7;56,2
2176;2022-05-23 23:11:12;15,7;56,2
2177;2022-05-23 23:16:12;15,6;56,2
2178;2022-05-23 23:21:12;15,6;56,2
2179;2022-05-23 23:26:12;15,6;56,2
2180;2022-05-23 23:31:12;15,6;56,6
2181;2022-05-23 23:36:12;15,6;56,6
2182;2022-05-23 23:41:12;15,6;56,6
2183;2022-05-23 23:46:12;15,6;56,6
2184;2022-05-23 23:51:12;15,6;56,6
2185;2022-05-23 23:56:12;15,6;57,1
2186;2022-05-24 00:01:12;15,5;57,1
2187;2022-05-24 00:06:12;15,5;57,1
2188;2022-05-24 00:11:12;15,5;57,1
2189;2022-05-24 00:16:12;15,5;57,1
2190;2022-05-24 00:21:12;15,5;57,1
2191;2022-05-24 00:26:12;15,5;57,6
2192;2022-05-24 00:31:12;15,5;57,6
2193;2022-05-24 00:36:12;15,5;57,6
2194;2022-05-24 00:41:12;15,5;57,6
2195;2022-05-24 00:46:12;15,5;57,6
2196;2022-05-24 00:51:12;15,5;58,1
2197;2022-05-24 00:56:12;15,4;58,1
2198;2022-05-24 01:01:12;15,4;58,1
2199;2022-05-24 01:06:12;15,4;58,1
2200;2022-05-24 01:11:12;15,4;58,1
2201;2022-05-24 01:16:12;15,4;58,1
2202;2022-05-24 01:21:12;15,4;58,1
2203;2022-05-24 01:26:12;15,4;58,5
2204;2022-05-24 01:31:12;15,4;58,5
2205;2022-05-24 01:36:12;15,4;58,5
2206;2022-05-24 01:41:12;15,4;58,5
2207;2022-05-24 01:46:12;15,4;58,5
2208;2022-05-24 01:51:12;15,4;58,5
2209;2022-05-24 01:56:12;15,4;59
2210;2022-05-24 02:01:12;15,3;59
2211;2022-05-24 02:06:12;15,3;59
2212;2022-05-24 02:11:12;15,3;59
2213;2022-05-24 02:16:12;15,3;59
2214;2022-05-24 02:21:12;15,3;59
2215;2022-05-24 02:26:12;15,3;59
2216;2022-05-24 02:31:12;15,3;59
2217;2022-05-24 02:36:12;15,3;59
2218;2022-05-24 02:41:12;15,3;59
2219;2022-05-24 02:46:12;15,3;59
2220;2022-05-24 02:51:12;15,3;59
2221;2022-05-24 02:56:12;15,3;59
2222;2022-05-24 03:01:12;15,3;59,5
2223;2022-05-24 03:06:12;15,2;59,5
2224;2022-05-24 03:11:12;15,2;59,5
2225;2022-05-24 03:16:12;15,2;59,5
2226;2022-05-24 03:21:12;15,2;59,5
2227;2022-05-24 03:26:12;15,2;59,5
2228;2022-05-24 03:31:12;15,2;59,5
2229;2022-05-24 03:36:12;15,2;59,5
2230;2022-05-24 03:41:12;15,2;59,4
2231;2022-05-24 03:46:12;15,2;59,4
2232;2022-05-24 03:51:12;15,2;59,4
2233;2022-05-24 03:56:12;15,1;59,4
2234;2022-05-24 04:01:12;15,1;59,4
2235;2022-05-24 04:06:12;15,1;59,4
2236;2022-05-24 04:11:12;15,1;59,9
2237;2022-05-24 04:16:12;15,1;59,9
2238;2022-05-24 04:21:12;15,1;59,9
2239;2022-05-24 04:26:12;15,1;59,9
2240;2022-05-24 04:31:12;15,1;59,9
2241;2022-05-24 04:36:12;15,1;59,9
2242;2022-05-24 04:41:12;15;59,9
2243;2022-05-24 04:46:12;15;59,9
2244;2022-05-24 04:51:12;15;59,9
2245;2022-05-24 04:56:12;15;59,9
2246;2022-05-24 05:01:12;15;59,9
2247;2022-05-24 05:06:12;15;59,9
2248;2022-05-24 05:11:12;15;59,9
2249;2022-05-24 05:16:12;15;59,9
2250;2022-05-24 05:21:12;15;59,9
2251;2022-05-24 05:26:12;15;59,9
2252;2022-05-24 05:31:12;15;59,9
2253;2022-05-24 05:36:12;15;59,9
2254;2022-05-24 05:41:12;15;59,9
2255;2022-05-24 05:46:12;15;59,9
2256;2022-05-24 05:51:12;15;59,9
2257;2022-05-24 05:56:12;15;59,9
2258;2022-05-24 06:01:12;15;59,9
2259;2022-05-24 06:06:12;15;60,4
2260;2022-05-24 06:11:12;15;59,9
2261;2022-05-24 06:16:12;15;60,4
2262;2022-05-24 06:21:12;15;60,4
2263;2022-05-24 06:26:12;15;60,4
2264;2022-05-24 06:31:12;15;60,4
2265;2022-05-24 06:36:12;15;60,3
2266;2022-05-24 06:41:12;15;60,4
2267;2022-05-24 06:46:12;15;60,3
2268;2022-05-24 06:51:12;15;60,4
2269;2022-05-24 06:56:12;14,9;60,3
2270;2022-05-24 07:01:12;14,9;60,4
2271;2022-05-24 07:06:12;14,9;60,4
2272;2022-05-24 07:11:12;14,9;60,3
2273;2022-05-24 07:16:12;14,9;60,8
2274;2022-05-24 07:21:12;14,9;60,3
2275;2022-05-24 07:26:12;14,9;60,8
2276;2022-05-24 07:31:12;14,9;60,8
2277;2022-05-24 07:36:12;14,9;60,8
2278;2022-05-24 07:41:12;14,9;60,8
2279;2022-05-24 07:46:12;14,9;60,8
2280;2022-05-24 07:51:12;14,9;60,8
2281;2022-05-24 07:56:12;14,9;60,8
2282;2022-05-24 08:01:12;14,9;60,8
2283;2022-05-24 08:06:12;14,9;60,8
2284;2022-05-24 08:11:12;15;60,8
2285;2022-05-24 08:16:12;15;60,8
2286;2022-05-24 08:21:12;15;60,8
2287;2022-05-24 08:26:12;15;60,8
2288;2022-05-24 08:31:12;15;60,8
2289;2022-05-24 08:36:12;15;60,8
2290;2022-05-24 08:41:12;15;60,8
2291;2022-05-24 08:46:12;15;60,8
2292;2022-05-24 08:51:12;15;60,8
2293;2022-05-24 08:56:12;15;60,8
2294;2022-05-24 09:01:12;15;60,8
2295;2022-05-24 09:06:12;15;60,8
2296;2022-05-24 09:11:12;15;61,3
2297;2022-05-24 09:16:12;15;61,3
2298;2022-05-24 09:21:12;15;61,3
2299;2022-05-24 09:26:12;15,1;60,8
2300;2022-05-24 09:31:12;15,1;61,3
2301;2022-05-24 09:36:12;15,1;60,9
2302;2022-05-24 09:41:12;15,2;60,9
2303;2022-05-24 09:46:12;15,2;60,9
2304;2022-05-24 09:51:12;15,2;60,9
2305;2022-05-24 09:56:12;15,2;60,9
2306;2022-05-24 10:01:12;15,3;60,9
2307;2022-05-24 10:06:12;15,3;60,9
2308;2022-05-24 10:11:12;15,3;60,9
2309;2022-05-24 10:16:12;15,4;60,9
2310;2022-05-24 10:21:12;15,4;60,9
2311;2022-05-24 10:26:12;15,4;60,4
2312;2022-05-24 10:31:12;15,5;60,9
2313;2022-05-24 10:36:12;15,5;60,4
2314;2022-05-24 10:41:12;15,5;60,4
2315;2022-05-24 10:46:12;15,6;60,4
2316;2022-05-24 10:51:12;15,6;60,4
2317;2022-05-24 10:56:12;15,6;60,5
2318;2022-05-24 11:01:12;15,7;60,5
2319;2022-05-24 11:06:12;15,7;60,5
2320;2022-05-24 11:11:12;15,7;60,5
2321;2022-05-24 11:16:12;15,7;60,5
2322;2022-05-24 11:21:12;15,7;60,5
2323;2022-05-24 11:26:12;15,7;60,5
2324;2022-05-24 11:31:12;15,8;60,5
2325;2022-05-24 11:36:12;15,8;60,5
2326;2022-05-24 11:41:12;15,8;60,5
2327;2022-05-24 11:46:12;15,9;60,5
2328;2022-05-24 11:51:12;15,9;60,5
2329;2022-05-24 11:56:12;15,9;60
2330;2022-05-24 12:01:12;16;60
2331;2022-05-24 12:06:12;16;60
2332;2022-05-24 12:11:12;16;60
2333;2022-05-24 12:16:12;16,1;60,1
2334;2022-05-24 12:21:12;16,1;60,1
2335;2022-05-24 12:26:12;16,2;59,6
2336;2022-05-24 12:31:12;16,2;59,6
2337;2022-05-24 12:36:12;16,2;59,6
2338;2022-05-24 12:41:12;16,3;59,6
2339;2022-05-24 12:46:12;16,3;59,6
2340;2022-05-24 12:51:12;16,3;59,1
2341;2022-05-24 12:56:12;16,3;59,2
2342;2022-05-24 13:01:12;16,3;59,2
2343;2022-05-24 13:06:12;16,4;59,2
2344;2022-05-24 13:11:12;16,4;59,2
2345;2022-05-24 13:16:12;16,5;59,2
2346;2022-05-24 13:21:12;16,5;59,2
2347;2022-05-24 13:26:12;16,5;58,7
2348;2022-05-24 13:31:12;16,6;58,7
2349;2022-05-24 13:36:12;16,6;58,7
2350;2022-05-24 13:41:12;16,7;58,7
2351;2022-05-24 13:46:12;16,7;58,7
2352;2022-05-24 13:51:12;16,7;58,3
2353;2022-05-24 13:56:12;16,8;58,3
2354;2022-05-24 14:01:12;16,8;58,3
2355;2022-05-24 14:06:12;16,8;58,3
2356;2022-05-24 14:11:12;16,9;58,3
2357;2022-05-24 14:16:12;16,9;58,3
2358;2022-05-24 14:21:12;17;58,3
2359;2022-05-24 14:26:12;17;57,8
2360;2022-05-24 14:31:12;17;57,8
2361;2022-05-24 14:36:12;17;58,3
2362;2022-05-24 14:41:12;17,1;57,8
2363;2022-05-24 14:46:12;17,1;57,8
2364;2022-05-24 14:51:12;17,1;58,3
2365;2022-05-24 14:56:12;17,2;57,8
2366;2022-05-24 15:01:12;17,2;57,8
2367;2022-05-24 15:06:12;17,2;57,9
2368;2022-05-24 15:11:12;17,3;57,9
2369;2022-05-24 15:16:12;17,3;57,9
2370;2022-05-24 15:21:12;17,3;57,4
2371;2022-05-24 15:26:12;17,3;57,4
2372;2022-05-24 15:31:12;17,3;57,4
2373;2022-05-24 15:36:12;17,3;57,4
2374;2022-05-24 15:41:12;17,3;57,4
2375;2022-05-24 15:46:12;17,4;57,4
2376;2022-05-24 15:51:12;17,4;57,4
2377;2022-05-24 15:56:12;17,4;57,4
2378;2022-05-24 16:01:12;17,4;57,4
2379;2022-05-24 16:06:12;17,4;57,4
2380;2022-05-24 16:11:12;17,4;57,4
2381;2022-05-24 16:16:12;17,4;57,4
2382;2022-05-24 16:21:12;17,4;57,4
2383;2022-05-24 16:26:12;17,4;57,4
2384;2022-05-24 16:31:12;17,4;57,4
2385;2022-05-24 16:36:12;17,4;57,4
2386;2022-05-24 16:41:12;17,4;57,4
2387;2022-05-24 16:46:12;17,4;57,4
2388;2022-05-24 16:51:12;17,4;57,4
2389;2022-05-24 16:56:12;17,4;57,9
2390;2022-05-24 17:01:12;17,4;57,4
2391;2022-05-24 17:06:12;17,4;57,4
2392;2022-05-24 17:11:12;17,4;57,9
2393;2022-05-24 17:16:12;17,3;57,9
