Informe de datos;;;;;
Archivo creado el:2022-05-28 18:03:52;;;;;
;;;;;
Información del dispositivo;;;;;
Modelo de dispositivo;RC-4HC;Intervalo de registro;5m;Hora de inicio;21-05-2022 11:33
1190;2022-05-25 14:38;24,5;75,8;;
1191;2022-05-25 14:43;22,8;70,7;;
1192;2022-05-25 14:48;22;71,5;;
1193;2022-05-25 14:53;21,5;71,8;;
1194;2022-05-25 14:58;21,2;72,2;;
1195;2022-05-25 15:03;21;73;;
1196;2022-05-25 15:08;21;73,9;;
1197;2022-05-25 15:13;21,1;73,9;;
1198;2022-05-25 15:18;21;74,8;;
1199;2022-05-25 15:23;21,1;73;;
1200;2022-05-25 15:28;21;73,5;;
1201;2022-05-25 15:33;20,8;74,3;;
1202;2022-05-25 15:38;20,7;74,7;;
1203;2022-05-25 15:43;20,5;74,7;;
1204;2022-05-25 15:48;20,4;74,6;;
1205;2022-05-25 15:53;20,2;74,6;;
1206;2022-05-25 15:58;20,2;75,4;;
1207;2022-05-25 16:03;20,1;75;;
1208;2022-05-25 16:08;20,1;74,6;;
1209;2022-05-25 16:13;20,2;75,4;;
1210;2022-05-25 16:18;20,2;75,4;;
1211;2022-05-25 16:23;20,2;75,9;;
1212;2022-05-25 16:28;20,2;76,3;;
1213;2022-05-25 16:33;20,2;76,3;;
1214;2022-05-25 16:38;20,2;76,3;;
1215;2022-05-25 16:43;20,2;76,3;;
1216;2022-05-25 16:48;20,2;75,9;;
1217;2022-05-25 16:53;20,2;76,3;;
1218;2022-05-25 16:58;20,2;76,3;;
1219;2022-05-25 17:03;20,2;76,3;;
1220;2022-05-25 17:08;20,2;76,3;;
1221;2022-05-25 17:13;20,2;75,9;;
1222;2022-05-25 17:18;20,2;76,3;;
1223;2022-05-25 17:23;20,2;75,9;;
1224;2022-05-25 17:28;20,1;76,3;;
1225;2022-05-25 17:33;20,1;76,3;;
1226;2022-05-25 17:38;20,1;76,3;;
1227;2022-05-25 17:43;20,1;76,3;;
1228;2022-05-25 17:48;20;76,3;;
1229;2022-05-25 17:53;20,1;76,7;;
1230;2022-05-25 17:58;20,1;76,7;;
1231;2022-05-25 18:03;20;76,7;;
1232;2022-05-25 18:08;20;76,3;;
1233;2022-05-25 18:13;20;76,7;;
1234;2022-05-25 18:18;20;76,7;;
1235;2022-05-25 18:23;20;76,7;;
1236;2022-05-25 18:28;20;77,1;;
1237;2022-05-25 18:33;20;77,1;;
1238;2022-05-25 18:38;19,9;77,1;;
1239;2022-05-25 18:43;19,9;77,5;;
1240;2022-05-25 18:48;19,9;77,5;;
1241;2022-05-25 18:53;19,9;77,5;;
1242;2022-05-25 18:58;19,9;77,5;;
1243;2022-05-25 19:03;19,9;77,5;;
1244;2022-05-25 19:08;19,8;77,5;;
1245;2022-05-25 19:13;19,8;77,5;;
1246;2022-05-25 19:18;19,8;77,9;;
1247;2022-05-25 19:23;19,8;77,9;;
1248;2022-05-25 19:28;19,8;77,9;;
1249;2022-05-25 19:33;19,8;77,9;;
1250;2022-05-25 19:38;19,8;77,9;;
1251;2022-05-25 19:43;19,8;77,9;;
1252;2022-05-25 19:48;19,8;77,9;;
1253;2022-05-25 19:53;19,8;77,9;;
1254;2022-05-25 19:58;19,8;77,9;;
1255;2022-05-25 20:03;19,8;77,9;;
1256;2022-05-25 20:08;19,8;77,9;;
1257;2022-05-25 20:13;19,8;78,3;;
1258;2022-05-25 20:18;19,8;78,3;;
1259;2022-05-25 20:23;19,8;78,3;;
1260;2022-05-25 20:28;19,8;78,3;;
1261;2022-05-25 20:33;19,8;78,3;;
1262;2022-05-25 20:38;19,8;78,3;;
1263;2022-05-25 20:43;19,8;78,3;;
1264;2022-05-25 20:48;19,8;78,3;;
1265;2022-05-25 20:53;19,8;78,3;;
1266;2022-05-25 20:58;19,8;78,3;;
1267;2022-05-25 21:03;19,8;78,3;;
1268;2022-05-25 21:08;19,8;78,3;;
1269;2022-05-25 21:13;19,8;78,3;;
1270;2022-05-25 21:18;19,8;78,3;;
1271;2022-05-25 21:23;19,8;78,3;;
1272;2022-05-25 21:28;19,8;78,7;;
1273;2022-05-25 21:33;19,8;78,7;;
1274;2022-05-25 21:38;19,8;78,7;;
1275;2022-05-25 21:43;19,7;78,7;;
1276;2022-05-25 21:48;19,8;79,1;;
1277;2022-05-25 21:53;19,7;79,1;;
1278;2022-05-25 21:58;19,7;79,1;;
1279;2022-05-25 22:03;19,7;79,1;;
1280;2022-05-25 22:08;19,7;79,1;;
1281;2022-05-25 22:13;19,7;79,1;;
1282;2022-05-25 22:18;19,6;79,5;;
1283;2022-05-25 22:23;19,6;79,5;;
1284;2022-05-25 22:28;19,6;79,1;;
1285;2022-05-25 22:33;19,6;79,5;;
1286;2022-05-25 22:38;19,6;79,1;;
1287;2022-05-25 22:43;19,6;79,1;;
1288;2022-05-25 22:48;19,6;79,1;;
1289;2022-05-25 22:53;19,6;79,1;;
1290;2022-05-25 22:58;19,6;79,5;;
1291;2022-05-25 23:03;19,6;79,5;;
1292;2022-05-25 23:08;19,6;79,1;;
1293;2022-05-25 23:13;19,6;79,5;;
1294;2022-05-25 23:18;19,6;79,5;;
1295;2022-05-25 23:23;19,6;79,5;;
1296;2022-05-25 23:28;19,6;79,5;;
1297;2022-05-25 23:33;19,6;79,5;;
1298;2022-05-25 23:38;19,6;79,5;;
1299;2022-05-25 23:43;19,6;79,5;;
1300;2022-05-25 23:48;19,7;79,5;;
1301;2022-05-25 23:53;19,7;79,5;;
1302;2022-05-25 23:58;19,7;79,5;;
1303;2022-05-26 0:03;19,7;79,5;;
1304;2022-05-26 0:08;19,7;79,9;;
1305;2022-05-26 0:13;19,7;79,9;;
1306;2022-05-26 0:18;19,7;79,9;;
1307;2022-05-26 0:23;19,7;79,9;;
1308;2022-05-26 0:28;19,7;80,3;;
1309;2022-05-26 0:33;19,7;80,3;;
1310;2022-05-26 0:38;19,7;80,3;;
1311;2022-05-26 0:43;19,7;80,3;;
1312;2022-05-26 0:48;19,7;80,3;;
1313;2022-05-26 0:53;19,7;80,3;;
1314;2022-05-26 0:58;19,7;80,3;;
1315;2022-05-26 1:03;19,7;80,3;;
1316;2022-05-26 1:08;19,7;80,3;;
1317;2022-05-26 1:13;19,6;79,9;;
1318;2022-05-26 1:18;19,6;79,9;;
1319;2022-05-26 1:23;19,6;80,3;;
1320;2022-05-26 1:28;19,6;80,3;;
1321;2022-05-26 1:33;19,6;80,3;;
1322;2022-05-26 1:38;19,6;80,3;;
1323;2022-05-26 1:43;19,6;80,3;;
1324;2022-05-26 1:48;19,6;80,3;;
1325;2022-05-26 1:53;19,6;80,3;;
1326;2022-05-26 1:58;19,7;80,3;;
1327;2022-05-26 2:03;19,7;80,3;;
1328;2022-05-26 2:08;19,7;80,3;;
1329;2022-05-26 2:13;19,7;80,7;;
1330;2022-05-26 2:18;19,7;80,7;;
1331;2022-05-26 2:23;19,7;80,7;;
1332;2022-05-26 2:28;19,8;80,4;;
1333;2022-05-26 2:33;19,9;80,4;;
1334;2022-05-26 2:38;19,9;80;;
1335;2022-05-26 2:43;19,9;80,4;;
1336;2022-05-26 2:48;19,9;80,4;;
1337;2022-05-26 2:53;19,9;80,4;;
1338;2022-05-26 2:58;19,9;80,4;;
1339;2022-05-26 3:03;19,9;80;;
1340;2022-05-26 3:08;19,9;80;;
1341;2022-05-26 3:13;19,9;80,4;;
1342;2022-05-26 3:18;19,9;80,4;;
1343;2022-05-26 3:23;19,9;80,4;;
1344;2022-05-26 3:28;19,8;80,4;;
1345;2022-05-26 3:33;19,9;80,4;;
1346;2022-05-26 3:38;19,8;80,4;;
1347;2022-05-26 3:43;19,8;80;;
1348;2022-05-26 3:48;19,9;80,4;;
1349;2022-05-26 3:53;19,9;80;;
1350;2022-05-26 3:58;19,9;80;;
1351;2022-05-26 4:03;19,9;80,4;;
1352;2022-05-26 4:08;19,9;80,4;;
1353;2022-05-26 4:13;19,8;80,4;;
1354;2022-05-26 4:18;19,8;80,4;;
1355;2022-05-26 4:23;19,7;80,4;;
1356;2022-05-26 4:28;19,7;80,4;;
1357;2022-05-26 4:33;19,8;80,4;;
1358;2022-05-26 4:38;19,8;80,4;;
1359;2022-05-26 4:43;19,9;80;;
1360;2022-05-26 4:48;19,9;80,4;;
1361;2022-05-26 4:53;19,9;79,6;;
1362;2022-05-26 4:58;19,9;79,6;;
1363;2022-05-26 5:03;19,9;79,6;;
1364;2022-05-26 5:08;19,9;79,6;;
1365;2022-05-26 5:13;19,9;79,6;;
1366;2022-05-26 5:18;19,9;79,6;;
1367;2022-05-26 5:23;20;79,6;;
1368;2022-05-26 5:28;20;79,2;;
1369;2022-05-26 5:33;20;79,6;;
1370;2022-05-26 5:38;20;79,6;;
1371;2022-05-26 5:43;20;79,6;;
1372;2022-05-26 5:48;19,9;79,6;;
1373;2022-05-26 5:53;19,9;79,6;;
1374;2022-05-26 5:58;19,9;79,6;;
1375;2022-05-26 6:03;19,8;80;;
1376;2022-05-26 6:08;19,8;80,4;;
1377;2022-05-26 6:13;19,7;80,4;;
1378;2022-05-26 6:18;19,7;80,3;;
1379;2022-05-26 6:23;19,6;80,3;;
1380;2022-05-26 6:28;19,6;80,7;;
1381;2022-05-26 6:33;19,7;80,7;;
1382;2022-05-26 6:38;19,7;80,7;;
1383;2022-05-26 6:43;19,7;81,2;;
1384;2022-05-26 6:48;19,7;81,2;;
1385;2022-05-26 6:53;19,7;81,2;;
1386;2022-05-26 6:58;19,7;81,2;;
1387;2022-05-26 7:03;19,8;81,2;;
1388;2022-05-26 7:08;19,8;80,8;;
1389;2022-05-26 7:13;19,9;81,2;;
1390;2022-05-26 7:18;19,9;81,2;;
1391;2022-05-26 7:23;20;81,2;;
1392;2022-05-26 7:28;20;80,8;;
1393;2022-05-26 7:33;20,1;80,8;;
1394;2022-05-26 7:38;20,1;80,9;;
1395;2022-05-26 7:43;20,1;80,8;;
1396;2022-05-26 7:48;20,1;80,8;;
1397;2022-05-26 7:53;20,1;80,8;;
1398;2022-05-26 7:58;20,2;80,4;;
1399;2022-05-26 8:03;20,2;80,4;;
1400;2022-05-26 8:08;20,2;80,4;;
1401;2022-05-26 8:13;20,2;80;;
1402;2022-05-26 8:18;20,2;80,1;;
1403;2022-05-26 8:23;20,2;80,1;;
1404;2022-05-26 8:28;20,2;80,1;;
1405;2022-05-26 8:33;20,3;80,1;;
1406;2022-05-26 8:38;20,3;80,1;;
1407;2022-05-26 8:43;20,4;80,1;;
1408;2022-05-26 8:48;20,4;79,7;;
1409;2022-05-26 8:53;20,4;79,3;;
1410;2022-05-26 8:58;20,4;79,7;;
1411;2022-05-26 9:03;20,5;79,3;;
1412;2022-05-26 9:08;20,5;79,3;;
1413;2022-05-26 9:13;20,5;79,3;;
1414;2022-05-26 9:18;20,5;78,9;;
1415;2022-05-26 9:23;20,6;78,9;;
1416;2022-05-26 9:28;20,6;78,9;;
1417;2022-05-26 9:33;20,6;78,5;;
1418;2022-05-26 9:38;20,7;78,5;;
1419;2022-05-26 9:43;20,7;78,5;;
1420;2022-05-26 9:48;20,7;78,1;;
1421;2022-05-26 9:53;20,7;78,1;;
1422;2022-05-26 9:58;20,8;77,7;;
1423;2022-05-26 10:03;20,8;77,3;;
1424;2022-05-26 10:08;20,8;77,7;;
1425;2022-05-26 10:13;20,9;77,3;;
1426;2022-05-26 10:18;21;76,9;;
1427;2022-05-26 10:23;21;76,9;;
1428;2022-05-26 10:28;21,1;76,1;;
1429;2022-05-26 10:33;21,1;76,1;;
1430;2022-05-26 10:38;21,2;76,1;;
1431;2022-05-26 10:43;21,3;75,7;;
1432;2022-05-26 10:48;21,3;75,7;;
1433;2022-05-26 10:53;21,3;75,7;;
1434;2022-05-26 10:58;21,3;75,7;;
1435;2022-05-26 11:03;21,4;74,8;;
1436;2022-05-26 11:08;21,4;75,3;;
1437;2022-05-26 11:13;21,4;75,3;;
1438;2022-05-26 11:18;21,5;75,3;;
1439;2022-05-26 11:23;21,5;74,9;;
1440;2022-05-26 11:28;21,5;74,9;;
1441;2022-05-26 11:33;21,6;74,4;;
1442;2022-05-26 11:38;21,7;74,5;;
1443;2022-05-26 11:43;21,7;73,6;;
1444;2022-05-26 11:48;21,7;73,6;;
1445;2022-05-26 11:53;21,8;74;;
1446;2022-05-26 11:58;21,8;74;;
1447;2022-05-26 12:03;21,6;74,9;;
1448;2022-05-26 12:08;21,8;73,2;;
1449;2022-05-26 12:13;21,8;72,3;;
1450;2022-05-26 12:18;21,9;73,2;;
1451;2022-05-26 12:23;21,9;73,6;;
1452;2022-05-26 12:28;21,9;73,6;;
1453;2022-05-26 12:33;21,9;73,6;;
1454;2022-05-26 12:38;21,9;73,2;;
1455;2022-05-26 12:43;22;73,2;;
1456;2022-05-26 12:48;22;73,2;;
1457;2022-05-26 12:53;22;73,2;;
1458;2022-05-26 12:58;22;73,2;;
1459;2022-05-26 13:03;22;73,6;;
1460;2022-05-26 13:08;21,9;74,1;;
1461;2022-05-26 13:13;21,9;74,5;;
1462;2022-05-26 13:18;21,9;74,5;;
1463;2022-05-26 13:23;21,9;74,5;;
1464;2022-05-26 13:28;21,9;74,9;;
1465;2022-05-26 13:33;22,2;74,6;;
1466;2022-05-26 13:38;22,3;74,1;;
1467;2022-05-26 13:43;22,2;74,1;;
1468;2022-05-26 13:48;22,1;74,1;;
1469;2022-05-26 13:53;22,2;74,1;;
1470;2022-05-26 13:58;22,1;74,1;;
1471;2022-05-26 14:03;22,5;74,2;;
1472;2022-05-26 14:08;22,5;73,3;;
1473;2022-05-26 14:13;22,4;73,7;;
1474;2022-05-26 14:18;22,3;73,7;;
1475;2022-05-26 14:23;22,1;74,1;;
1476;2022-05-26 14:28;22,1;74,1;;
1477;2022-05-26 14:33;22;74,5;;
1478;2022-05-26 14:38;22;74,5;;
1479;2022-05-26 14:43;22;74,5;;
1480;2022-05-26 14:48;22;74,5;;
1481;2022-05-26 14:53;21,9;74,9;;
1482;2022-05-26 14:58;21,9;75;;
1483;2022-05-26 15:03;21,9;74,9;;
1484;2022-05-26 15:08;21,9;75,4;;
1485;2022-05-26 15:13;21,9;75,8;;
1486;2022-05-26 15:18;21,8;75,8;;
1487;2022-05-26 15:23;21,8;76,2;;
1488;2022-05-26 15:28;21,8;75,8;;
1489;2022-05-26 15:33;21,8;75,8;;
1490;2022-05-26 15:38;21,8;75,8;;
1491;2022-05-26 15:43;21,8;75,8;;
1492;2022-05-26 15:48;21,9;75,8;;
1493;2022-05-26 15:53;21,9;75,8;;
1494;2022-05-26 15:58;21,9;75,8;;
1495;2022-05-26 16:03;21,9;75,4;;
1496;2022-05-26 16:08;22;75;;
1497;2022-05-26 16:13;22;75;;
1498;2022-05-26 16:18;22;75;;
1499;2022-05-26 16:23;22;75;;
1500;2022-05-26 16:28;22,1;75;;
1501;2022-05-26 16:33;22;75;;
1502;2022-05-26 16:38;22;75;;
1503;2022-05-26 16:43;22;75;;
1504;2022-05-26 16:48;21,9;75;;
1505;2022-05-26 16:53;21,9;74,5;;
1506;2022-05-26 16:58;21,9;74,9;;
1507;2022-05-26 17:03;23;72,6;;
1508;2022-05-26 17:08;22,5;73,3;;
1509;2022-05-26 17:13;22,2;73,7;;
1510;2022-05-26 17:18;22;73,7;;
1511;2022-05-26 17:23;21,9;74,1;;
1512;2022-05-26 17:28;21,9;74,1;;
1513;2022-05-26 17:33;21,9;74,5;;
1514;2022-05-26 17:38;21,9;74,5;;
1515;2022-05-26 17:43;21,9;74,1;;
1516;2022-05-26 17:48;21,8;74,1;;
1517;2022-05-26 17:53;21,8;74,5;;
1518;2022-05-26 17:58;21,7;74,5;;
1519;2022-05-26 18:03;21,7;74,5;;
1520;2022-05-26 18:08;21,6;74,5;;
1521;2022-05-26 18:13;21,6;74;;
1522;2022-05-26 18:18;21,5;74;;
1523;2022-05-26 18:23;21,5;74;;
1524;2022-05-26 18:28;21,5;74;;
1525;2022-05-26 18:33;21,4;74;;
1526;2022-05-26 18:38;21,4;74,4;;
1527;2022-05-26 18:43;21,3;74,8;;
1528;2022-05-26 18:48;21,3;74,4;;
1529;2022-05-26 18:53;21,3;74,4;;
1530;2022-05-26 18:58;21,3;74,8;;
1531;2022-05-26 19:03;21,3;74,4;;
1532;2022-05-26 19:08;21,2;74,8;;
1533;2022-05-26 19:13;21,2;75,2;;
1534;2022-05-26 19:18;21,1;75,2;;
1535;2022-05-26 19:23;21,1;75,2;;
1536;2022-05-26 19:28;21;75,6;;
1537;2022-05-26 19:33;21;75,6;;
1538;2022-05-26 19:38;20,9;75,6;;
1539;2022-05-26 19:43;20,9;75,6;;
1540;2022-05-26 19:48;20,9;75,2;;
1541;2022-05-26 19:53;20,9;75,6;;
1542;2022-05-26 19:58;20,8;75,6;;
1543;2022-05-26 20:03;20,8;75,6;;
1544;2022-05-26 20:08;20,8;75,6;;
1545;2022-05-26 20:13;20,8;75,6;;
1546;2022-05-26 20:18;20,8;75,6;;
1547;2022-05-26 20:23;20,7;76;;
1548;2022-05-26 20:28;20,7;76;;
1549;2022-05-26 20:33;20,7;76;;
1550;2022-05-26 20:38;20,7;76;;
1551;2022-05-26 20:43;20,7;76,4;;
1552;2022-05-26 20:48;20,7;76,4;;
1553;2022-05-26 20:53;20,7;76,4;;
1554;2022-05-26 20:58;20,7;76,4;;
1555;2022-05-26 21:03;22,2;73,7;;
1556;2022-05-26 21:08;21,4;74;;
1557;2022-05-26 21:13;21,1;74,8;;
1558;2022-05-26 21:18;20,9;75,6;;
1559;2022-05-26 21:23;20,8;75,1;;
1560;2022-05-26 21:28;20,8;75,1;;
1561;2022-05-26 21:33;20,8;76;;
1562;2022-05-26 21:38;20,8;76;;
1563;2022-05-26 21:43;20,8;75,6;;
1564;2022-05-26 21:48;20,8;76;;
1565;2022-05-26 21:53;20,8;75,6;;
1566;2022-05-26 21:58;20,9;75,6;;
1567;2022-05-26 22:03;20,9;75,6;;
1568;2022-05-26 22:08;20,9;75,2;;
1569;2022-05-26 22:13;20,8;75,2;;
1570;2022-05-26 22:18;20,8;76;;
1571;2022-05-26 22:23;20,8;76;;
1572;2022-05-26 22:28;20,8;76,4;;
1573;2022-05-26 22:33;20,8;76;;
1574;2022-05-26 22:38;20,8;76,4;;
1575;2022-05-26 22:43;20,8;75,6;;
1576;2022-05-26 22:48;20,8;75,6;;
1577;2022-05-26 22:53;20,8;75,1;;
1578;2022-05-26 22:58;20,8;75,1;;
1579;2022-05-26 23:03;20,8;75,6;;
1580;2022-05-26 23:08;20,8;76;;
1581;2022-05-26 23:13;20,8;76,4;;
1582;2022-05-26 23:18;20,7;76,8;;
1583;2022-05-26 23:23;20,7;76,8;;
1584;2022-05-26 23:28;20,7;77,2;;
1585;2022-05-26 23:33;20,7;76,8;;
1586;2022-05-26 23:38;20,7;76,8;;
1587;2022-05-26 23:43;20,7;76,8;;
1588;2022-05-26 23:48;20,7;76,8;;
1589;2022-05-26 23:53;20,7;77,2;;
1590;2022-05-26 23:58;20,6;76,8;;
1591;2022-05-27 0:03;20,6;76,4;;
1592;2022-05-27 0:08;20,6;76,8;;
1593;2022-05-27 0:13;20,6;77,2;;
1594;2022-05-27 0:18;20,6;77,2;;
1595;2022-05-27 0:23;20,6;77,6;;
1596;2022-05-27 0:28;20,6;77,6;;
1597;2022-05-27 0:33;20,5;77,6;;
1598;2022-05-27 0:38;20,5;78;;
1599;2022-05-27 0:43;20,5;78;;
1600;2022-05-27 0:48;20,5;78;;
1601;2022-05-27 0:53;20,5;78;;
1602;2022-05-27 0:58;20,5;78;;
1603;2022-05-27 1:03;20,6;78;;
1604;2022-05-27 1:08;20,5;78;;
1605;2022-05-27 1:13;20,5;77,6;;
1606;2022-05-27 1:18;20,5;78;;
1607;2022-05-27 1:23;20,5;78;;
1608;2022-05-27 1:28;20,5;77,2;;
1609;2022-05-27 1:33;20,5;76,8;;
1610;2022-05-27 1:38;20,5;76,4;;
1611;2022-05-27 1:43;20,5;77,2;;
1612;2022-05-27 1:48;20,5;77,6;;
1613;2022-05-27 1:53;20,5;77,6;;
1614;2022-05-27 1:58;20,5;78;;
1615;2022-05-27 2:03;20,5;78;;
1616;2022-05-27 2:08;20,5;78;;
1617;2022-05-27 2:13;20,4;78;;
1618;2022-05-27 2:18;20,4;77,6;;
1619;2022-05-27 2:23;20,5;77,6;;
1620;2022-05-27 2:28;20,5;77,6;;
1621;2022-05-27 2:33;20,5;78;;
1622;2022-05-27 2:38;20,5;77,6;;
1623;2022-05-27 2:43;20,4;78;;
1624;2022-05-27 2:48;20,4;78;;
1625;2022-05-27 2:53;20,4;78;;
1626;2022-05-27 2:58;20,3;78,8;;
1627;2022-05-27 3:03;20,3;78,8;;
1628;2022-05-27 3:08;20,3;78,8;;
1629;2022-05-27 3:13;20,3;78,8;;
1630;2022-05-27 3:18;20,2;78,8;;
1631;2022-05-27 3:23;20,2;78,8;;
1632;2022-05-27 3:28;20,2;78,8;;
1633;2022-05-27 3:33;20,2;78,8;;
1634;2022-05-27 3:38;20,2;78,8;;
1635;2022-05-27 3:43;20,1;78,8;;
1636;2022-05-27 3:48;20,1;78,8;;
1637;2022-05-27 3:53;20,1;78,8;;
1638;2022-05-27 3:58;20,1;78,8;;
1639;2022-05-27 4:03;20;78,8;;
1640;2022-05-27 4:08;20;78,8;;
1641;2022-05-27 4:13;20;78,8;;
1642;2022-05-27 4:18;19,9;78,3;;
1643;2022-05-27 4:23;20;78,3;;
1644;2022-05-27 4:28;20;78,3;;
1645;2022-05-27 4:33;19,9;78,3;;
1646;2022-05-27 4:38;19,9;78,7;;
1647;2022-05-27 4:43;19,9;78,3;;
1648;2022-05-27 4:48;19,8;78,7;;
1649;2022-05-27 4:53;19,8;78,7;;
1650;2022-05-27 4:58;19,8;78,7;;
1651;2022-05-27 5:03;19,8;78,7;;
1652;2022-05-27 5:08;19,8;78,7;;
1653;2022-05-27 5:13;19,8;78,7;;
1654;2022-05-27 5:18;19,8;78,7;;
1655;2022-05-27 5:23;19,8;78,3;;
1656;2022-05-27 5:28;19,8;78,3;;
1657;2022-05-27 5:33;19,9;77,9;;
1658;2022-05-27 5:38;20;77,9;;
1659;2022-05-27 5:43;20,1;77,5;;
1660;2022-05-27 5:48;20,1;77,5;;
1661;2022-05-27 5:53;20,1;77,1;;
1662;2022-05-27 5:58;20,2;77,1;;
1663;2022-05-27 6:03;20,2;77,1;;
1664;2022-05-27 6:08;20,1;77,5;;
1665;2022-05-27 6:13;20,1;77,5;;
1666;2022-05-27 6:18;20,1;77,9;;
1667;2022-05-27 6:23;20,1;77,9;;
1668;2022-05-27 6:28;20,1;77,9;;
1669;2022-05-27 6:33;20;77,9;;
1670;2022-05-27 6:38;20;77,9;;
1671;2022-05-27 6:43;20;78,3;;
1672;2022-05-27 6:48;20;78,8;;
1673;2022-05-27 6:53;20;78,8;;
1674;2022-05-27 6:58;20,1;78,8;;
1675;2022-05-27 7:03;20,1;78,8;;
1676;2022-05-27 7:08;20,2;78,8;;
1677;2022-05-27 7:13;20,2;78,8;;
1678;2022-05-27 7:18;20,2;79,6;;
1679;2022-05-27 7:23;20,3;79,2;;
1680;2022-05-27 7:28;20,5;79,3;;
1681;2022-05-27 7:33;20,6;78,9;;
1682;2022-05-27 7:38;20,6;78,5;;
1683;2022-05-27 7:43;20,5;78;;
1684;2022-05-27 7:48;20,5;78,5;;
1685;2022-05-27 7:53;20,5;78,5;;
1686;2022-05-27 7:58;20,6;78;;
1687;2022-05-27 8:03;20,5;78,5;;
1688;2022-05-27 8:08;20,4;78,5;;
1689;2022-05-27 8:13;20,4;78,9;;
1690;2022-05-27 8:18;20,3;78,9;;
1691;2022-05-27 8:23;20,3;78,8;;
1692;2022-05-27 8:28;20,3;78,8;;
1693;2022-05-27 8:33;20,3;78,8;;
1694;2022-05-27 8:38;20,3;79,3;;
1695;2022-05-27 8:43;20,4;78,9;;
1696;2022-05-27 8:48;20,4;78,9;;
1697;2022-05-27 8:53;20,5;78,5;;
1698;2022-05-27 8:58;20,6;78,5;;
1699;2022-05-27 9:03;20,6;78,1;;
1700;2022-05-27 9:08;20,7;77,7;;
1701;2022-05-27 9:13;20,8;77,3;;
1702;2022-05-27 9:18;20,8;77,3;;
1703;2022-05-27 9:23;20,8;76,4;;
1704;2022-05-27 9:28;20,9;76,9;;
1705;2022-05-27 9:33;21;76;;
1706;2022-05-27 9:38;21;76;;
1707;2022-05-27 9:43;21;75,6;;
1708;2022-05-27 9:48;21,1;75,6;;
1709;2022-05-27 9:53;21,2;75,2;;
1710;2022-05-27 9:58;21,3;75,7;;
1711;2022-05-27 10:03;21,6;75,7;;
1712;2022-05-27 10:08;21,9;73,6;;
1713;2022-05-27 10:13;22;71,9;;
1714;2022-05-27 10:18;22,1;72,4;;
1715;2022-05-27 10:23;22,3;71,1;;
1716;2022-05-27 10:28;22,3;71,1;;
1717;2022-05-27 10:33;22,4;71,5;;
1718;2022-05-27 10:38;22,5;71,1;;
1719;2022-05-27 10:43;22,5;69,8;;
1720;2022-05-27 10:48;22,6;69,3;;
1721;2022-05-27 10:53;22,6;69,4;;
1722;2022-05-27 10:58;22,9;69,4;;
1723;2022-05-27 11:03;23,7;67,2;;
1724;2022-05-27 11:08;23,7;66,8;;
1725;2022-05-27 11:13;23,6;66,8;;
1726;2022-05-27 11:18;23,7;64,5;;
1727;2022-05-27 11:23;23,8;68,7;;
1728;2022-05-27 11:28;24;66,4;;
1729;2022-05-27 11:33;23,7;67,3;;
1730;2022-05-27 11:38;23,6;65,9;;
1731;2022-05-27 11:43;23,5;65,4;;
1732;2022-05-27 11:48;23,4;66,3;;
1733;2022-05-27 11:53;23,3;66,3;;
1734;2022-05-27 11:58;23,4;65,4;;
1735;2022-05-27 12:03;23,5;64,9;;
1736;2022-05-27 12:08;23,6;64,5;;
1737;2022-05-27 12:13;23,6;64;;
1738;2022-05-27 12:18;23,4;64,4;;
1739;2022-05-27 12:23;23,5;64,4;;
1740;2022-05-27 12:28;23,5;64;;
1741;2022-05-27 12:33;23,5;63,5;;
1742;2022-05-27 12:38;23,5;63,5;;
1743;2022-05-27 12:43;23,4;63,5;;
1744;2022-05-27 12:48;23,5;63;;
1745;2022-05-27 12:53;23,4;63,5;;
1746;2022-05-27 12:58;23,4;63;;
1747;2022-05-27 13:03;23,4;63;;
1748;2022-05-27 13:08;23,4;63;;
1749;2022-05-27 13:13;23,4;63;;
1750;2022-05-27 13:18;23,5;63;;
1751;2022-05-27 13:23;23,8;62,6;;
1752;2022-05-27 13:28;23,8;62,6;;
1753;2022-05-27 13:33;23,7;62,6;;
1754;2022-05-27 13:38;23,7;62,6;;
1755;2022-05-27 13:43;23,9;62,1;;
1756;2022-05-27 13:48;24,1;62,2;;
1757;2022-05-27 13:53;24,1;62,2;;
1758;2022-05-27 13:58;24,1;63,1;;
1759;2022-05-27 14:03;24;63,6;;
1760;2022-05-27 14:08;24;63,6;;
1761;2022-05-27 14:13;24;64,1;;
1762;2022-05-27 14:18;23,9;64,5;;
1763;2022-05-27 14:23;23,9;65,4;;
1764;2022-05-27 14:28;23,9;65;;
1765;2022-05-27 14:33;23,9;65;;
1766;2022-05-27 14:38;23,8;65;;
1767;2022-05-27 14:43;23,8;65,4;;
1768;2022-05-27 14:48;23,8;65;;
1769;2022-05-27 14:53;23,7;64,9;;
1770;2022-05-27 14:58;23,6;64,9;;
1771;2022-05-27 15:03;23,7;64,5;;
1772;2022-05-27 15:08;23,7;64,5;;
1773;2022-05-27 15:13;23,6;64,5;;
1774;2022-05-27 15:18;23,7;64,5;;
1775;2022-05-27 15:23;23,7;64,5;;
1776;2022-05-27 15:28;23,7;64,9;;
1777;2022-05-27 15:33;23,6;64,5;;
1778;2022-05-27 15:38;23,5;64,4;;
1779;2022-05-27 15:43;23,5;64,4;;
